Wall time,Step,Value
1702836919.0696728,256901120,2.904967784881592
1702837436.6532722,488636416,2.8690316677093506
1702837648.5049458,584056832,2.8611245155334473
1702837888.6657836,691011584,2.857572078704834
1702838228.871277,844103680,2.849158525466919
1702838759.498249,1076887552,2.8370091915130615
1702839006.3154998,1188036608,2.829549789428711
1702839768.6485586,1529872384,2.8184823989868164
1702839852.4579802,1567621120,2.8199007511138916
1702839892.3219395,1584398336,2.8198354244232178
1702840896.6508195,2035286016,2.8016936779022217
1702840943.255668,2056257536,2.8062548637390137
1702842217.5899868,2625634304,2.7965359687805176
1702842660.1841586,2824863744,2.782806634902954
1702842718.7141836,2850029568,2.7913057804107666
1702843577.9853232,3233808384,2.779500961303711
1702843946.1898124,3399483392,2.7600648403167725
1702844002.1202343,3424649216,2.755418539047241
1702844705.741569,3740270592,2.743468761444092
1702846007.928128,4322230272,2.7197396755218506
1702846147.7488832,4385144832,2.719129800796509
1702847045.6926823,4786749440,2.699342727661133
1702848277.8282802,5338300416,2.6829609870910645
1702848506.6134787,5440012288,2.688936948776245
1702848681.508899,5518655488,2.684828519821167
1702848758.3491857,5553258496,2.6805715560913086
1702848914.8125536,5623513088,2.678044319152832
1702849131.9252434,5719982080,2.6733970642089844
1702849628.6793754,5943328768,2.6761066913604736
1702850015.918233,6116343808,2.6657655239105225
1702850095.2093115,6151995392,2.6610774993896484
1702850363.189894,6272581632,2.656597375869751
1702850400.4946907,6289358848,2.648958206176758
1702850537.0457652,6348079104,2.6572389602661133
1702851063.7781744,6585057280,2.6491920948028564
1702851194.6297526,6642728960,2.646883487701416
1702851742.4417317,6889144320,2.638463020324707
1702852120.0843945,7057965056,2.642241954803467
1702852399.724607,7183794176,2.639625072479248
1702852730.83801,7331643392,2.639096975326538
1702853347.336627,7606370304,2.626072883605957
1702853773.8657267,7798259712,2.633146286010742
1702853839.100133,7827619840,2.6343257427215576
1702854261.248663,8016363520,2.6122360229492188
1702854461.6800227,8106541056,2.6158480644226074
1702855061.1058173,8374976512,2.6133193969726562
1702855385.0770595,8517582848,2.6257898807525635
1702855778.8279314,8694792192,2.6029069423675537
1702856380.2506516,8964276224,2.600491762161255
1702856394.234841,8970567680,2.61283278465271
1702856543.3026197,9037676544,2.616448163986206
1702856638.8548203,9080668160,2.6232752799987793
1702856720.5149975,9117368320,2.603504180908203
1702856792.9879272,9148825600,2.6090662479400635
1702856858.2247097,9178185728,2.597578525543213
1702856914.1736019,9203351552,2.6123392581939697
1702857796.8043854,9597616128,2.600879430770874
1702858029.8764088,9702473728,2.613093376159668
1702858120.7844472,9743368192,2.5959556102752686
1702858207.2800698,9781116928,2.594542980194092
1702858281.7782435,9814671360,2.595832586288452
1702859107.2123659,10184818688,2.5905675888061523
1702859202.6914678,10227810304,2.592777967453003
1702859398.5960238,10315890688,2.5848145484924316
1702859531.6597698,10375659520,2.5926828384399414
1702859587.7499726,10399776768,2.5970585346221924
1702859662.4049687,10433331200,2.5927083492279053
1702859732.2079325,10464788480,2.5871520042419434
1702859931.1800554,10552868864,2.594003438949585
1702860066.4495454,10613686272,2.5943779945373535
1702860229.715223,10687086592,2.5806186199188232
1702860824.5716803,10953424896,2.577798366546631
1702860997.382314,11029970944,2.572728395462036
1702861293.4432147,11163140096,2.606982469558716
1702861439.305981,11228151808,2.582430839538574
1702862184.8425593,11559501824,2.566098690032959
1702862409.7919652,11659116544,2.5847344398498535
1702864055.9506626,12394168320,2.5712971687316895
1702864168.4824436,12444499968,2.5620834827423096
1702864548.1522841,12612272128,2.580845832824707
1702864663.0513513,12663652352,2.5744786262512207
1702865315.954941,12955156480,2.57210373878479
1702865418.681996,13001293824,2.5793521404266357
1702865600.5353322,13083082752,2.565706491470337
1702866612.7863889,13532921856,2.5558626651763916
1702867554.1708941,13951303680,2.5476739406585693
1702867750.3269374,14039384064,2.5616469383239746
1702868067.5023804,14179893248,2.561708450317383
1702868132.7581863,14209253376,2.550075054168701
1702868348.8600159,14305722368,2.5510435104370117
1702868360.5249002,14310965248,2.5534746646881104
1702868724.9696426,14473494528,2.562631607055664
1702868834.7437284,14522777600,2.5667576789855957
1702869121.6917,14650703872,2.555410385131836
1702869301.145555,14729347072,2.5551974773406982
1702869636.0971944,14878244864,2.5493204593658447
1702869815.7958646,14958985216,2.548405408859253
1702870707.2346122,15357444096,2.5493643283843994
1702870943.1124675,15462301696,2.562652587890625
1702871192.1741571,15573450752,2.5471699237823486
1702871222.564715,15587082240,2.550025463104248
1702871699.1886475,15797846016,2.5444869995117188
1702871710.8227334,15803088896,2.5517449378967285
1702872417.2081342,16118710272,2.537391185760498
1702872979.6535642,16369319936,2.55245041847229
1702874466.0545352,17030971392,2.534597158432007
1702874819.959961,17189306368,2.5377326011657715
1702875859.4573941,17652776960,2.5470120906829834
1702875934.201512,17686331392,2.5380523204803467
1702875973.8275123,17704157184,2.533595561981201
1702876029.7882216,17729323008,2.5470821857452393
1702876123.207358,17771266048,2.5392401218414307
1702878888.3054566,19002294272,2.5405516624450684
1702878907.0538964,19010682880,2.5287394523620605
1702878925.6841493,19019071488,2.5403428077697754
1702879556.2240632,19300089856,2.534493923187256
1702879735.7152896,19379781632,2.512296199798584
1702880389.0349553,19671285760,2.517456293106079
1702880403.082037,19677577216,2.5261664390563965
1702880473.1595757,19709034496,2.523545980453491
1702881213.3516877,20038287360,2.5317068099975586
1702881451.0640833,20143144960,2.521475076675415
1702881707.872858,20258488320,2.530500650405884
1702881843.52652,20319305728,2.5201525688171387
1702882138.0743675,20449329152,2.5294644832611084
1702882243.825128,20496515072,2.525617837905884
1702882411.8929574,20570963968,2.5265190601348877
1702882938.7952938,20805844992,2.5334296226501465
1702883308.027852,20971520000,2.526675224304199
1702884768.2189958,21620588544,2.5202698707580566
1702884833.6733298,21649948672,2.5436787605285645
1702885292.8613982,21854420992,2.526468515396118
1702885590.9681993,21987590144,2.5400772094726562
1702885756.0957122,22058893312,2.5211257934570312
1702885793.5784397,22075670528,2.529179573059082
1702885973.0126576,22156410880,2.5309977531433105
1702886303.0221548,22301114368,2.5242228507995605
1702886413.6903005,22347251712,2.5116255283355713
1702887330.827861,22729981952,2.530366897583008
1702888330.8257895,23135780864,2.5201635360717773
1702888574.0739765,23239589888,2.529707431793213
1702889897.266905,23805820928,2.5165765285491943
1702890840.3281152,24192745472,2.5197179317474365
1702890925.4270828,24229445632,2.510688543319702
1702891641.587248,24544018432,2.519359827041626
1702891863.7955225,24642584576,2.5077059268951416
1702893975.5207665,25563234304,2.518162727355957
1702894202.468756,25658654720,2.50464129447937
1702894820.386827,25919750144,2.510392665863037
1702894916.4674618,25961693184,2.514117479324341
1702895086.2842793,26035093504,2.508805274963379
1702895356.5271864,26150436864,2.51104998588562
1702895486.812498,26206011392,2.5030739307403564
1702895800.6180053,26332889088,2.4949564933776855
1702896624.374974,26681016320,2.520209789276123
1702897131.6343317,26895974400,2.502880096435547
1702897809.3195963,27189575680,2.51656436920166
1702898732.2534943,27581743104,2.5044357776641846
1702898916.4657667,27659337728,2.50773286819458
1702899572.0971842,27941404672,2.5002121925354004
1702899688.6749892,27990687744,2.507628917694092
1702899990.7000515,28119662592,2.5116233825683594
1702900482.3505585,28327280640,2.517016887664795
1702900518.3878102,28343009280,2.5107669830322266
1702900701.49761,28421652480,2.5059804916381836
1702901196.043852,28635561984,2.5137200355529785
1702902359.7864838,29143072768,2.5049431324005127
1702902457.5707674,29186064384,2.4905896186828613
1702902600.9828587,29250027520,2.4996132850646973
1702902874.1672924,29367468032,2.510978937149048
1702903103.030198,29468131328,2.4960880279541016
1702904742.9909468,30193745920,2.496049165725708
1702905165.7388885,30380392448,2.5153634548187256
1702905193.894225,30392975360,2.4887332916259766
1702905969.1634204,30734811136,2.4984540939331055
1702906396.0864735,30923554816,2.488945722579956
1702906571.9175289,31002198016,2.491011381149292
1702906703.3483348,31059869696,2.4997074604034424
1702906740.8006487,31076646912,2.485926389694214
1702906836.8892937,31119638528,2.5053491592407227
1702907203.6741526,31281119232,2.51023268699646
1702907304.3887618,31326208000,2.5143373012542725
1702907736.4455237,31516000256,2.494664192199707
1702907797.3556566,31542214656,2.48708438873291
1702908320.027232,31772901376,2.5018439292907715
1702909271.24692,32195477504,2.495737075805664
1702909783.911418,32421969920,2.476651430130005
1702909877.5037673,32463912960,2.512667179107666
1702909896.2040966,32472301568,2.498211622238159
1702910896.220468,32901169152,2.4975802898406982
1702910979.9839168,32936820736,2.4917612075805664
1702911574.5250633,33198964736,2.4797520637512207
1702912185.3937793,33469497344,2.493157386779785
1702912267.532668,33506197504,2.4917588233947754
1702912321.4943724,33530314752,2.481121063232422
1702912415.2044232,33570160640,2.503408670425415
1702914302.2916257,34405875712,2.4993672370910645
1702914332.9009278,34419507200,2.5004780292510986
1702915412.9767263,34896609280,2.4916086196899414
1702915718.3043802,35031875584,2.506805658340454
1702916410.8274908,35339108352,2.4958271980285645
1702916649.7195477,35446063104,2.501197338104248
1702916792.591093,35510026240,2.484844207763672
1702918207.1236389,36139171840,2.4864633083343506
1702919352.3779802,36649828352,2.4786860942840576
1702919389.9098847,36666605568,2.4912071228027344
1702919801.2549832,36848009216,2.484949827194214
1702919981.3932805,36928749568,2.4831409454345703
1702920356.069504,37096521728,2.481516122817993
1702920593.2915704,37201379328,2.473917245864868
1702920766.641666,37278973952,2.4959144592285156
1702921127.378435,37439406080,2.476226806640625
1702921616.176189,37658558464,2.4876856803894043
1702921698.08263,37695258624,2.488234043121338
1702923001.6782,38275121152,2.501694679260254
1702923455.7446558,38477496320,2.5074963569641113
1702923916.985046,38684065792,2.4898951053619385
1702923947.688931,38696648704,2.4681732654571533
1702924165.3912053,38794166272,2.4866321086883545
1702924331.3526654,38866518016,2.490251064300537
1702924364.11684,38881198080,2.4872398376464844
1702924450.7334187,38919995392,2.4966483116149902
1702924604.9872084,38989201408,2.4742918014526367
1702925761.5722187,39505100800,2.4924399852752686
1702925937.1673412,39583744000,2.489442825317383
1702926380.002493,39780876288,2.4735333919525146
1702927437.415399,40251686912,2.4781250953674316
1702927439.7470877,40252735488,2.4889771938323975
1702927491.4710681,40274755584,2.483130931854248
1702927676.1698387,40357593088,2.4987800121307373
1702928423.6419709,40691040256,2.479109764099121
1702928503.435974,40726691840,2.486800193786621
1702928599.5557146,40769683456,2.4829182624816895
1702928641.609437,40788557824,2.484821081161499
1702928945.4469182,40921726976,2.48589825630188
1702930265.1502829,41512075264,2.487830400466919
1702930558.2604299,41642098688,2.4994571208953857
1702931495.50309,42059431936,2.481548547744751
1702931792.306992,42191552512,2.476148843765259
1702931822.6862593,42205184000,2.4923579692840576
1702932017.7988842,42292215808,2.481421947479248
1702932214.3156362,42380296192,2.4912543296813965
1702932507.0512047,42510319616,2.4795827865600586
1702932688.313415,42591059968,2.482736349105835
1702933451.4785166,42931847168,2.4758172035217285
1702933761.8648775,43069210624,2.480809211730957
1702934469.7895367,43384832000,2.47648024559021
1702934703.3791895,43488641024,2.4665029048919678
1702934850.6049595,43554701312,2.476943254470825
1702934862.2815318,43559944192,2.486905813217163
1702935863.0182316,44007686144,2.4780375957489014
1702935972.7028592,44053823488,2.478458881378174
1702936250.5745578,44178604032,2.4773571491241455
1702937026.7533836,44524634112,2.476921558380127
1702937199.9088619,44602228736,2.484912633895874
1702937951.8497014,44937773056,2.4859485626220703
1702938179.5412934,45038436352,2.493842601776123
1702938622.0213757,45234520064,2.4772226810455322
1702938842.3301907,45332037632,2.4743824005126953
1702938994.3164618,45400195072,2.461890459060669
1702939736.334087,45730496512,2.483189105987549
1702940124.416937,45904560128,2.4741201400756836
1702941255.2575955,46405779456,2.4609766006469727
1702941320.739138,46435139584,2.471276044845581
1702941475.1981168,46504345600,2.4703147411346436
1702941745.0689678,46623883264,2.480907917022705
1702941883.214606,46685749248,2.4921412467956543
1702942329.1424832,46883930112,2.4612436294555664
1702942359.6441152,46897561600,2.4717512130737305
1702942373.6677918,46903853056,2.4695701599121094
1702942446.1058106,46936358912,2.4790127277374268
1702942950.298759,47161802752,2.4840645790100098
1702946528.3656747,48751443968,2.468385696411133
1702947467.3644004,49168777216,2.487351417541504
1702947879.3968983,49350180864,2.463392972946167
