C_target,C_matched,N,L,D_row,D_c6n,run
3.255088599835056e+20,3.25360520144e+20,680205312,2.287155866622925,79586918400,79721155363.94595,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.448962260405767e+20,3.44612621928e+20,680205312,2.293548583984375,84305510400,84438383492.07129,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.654383070957262e+20,3.64990714028e+20,1208881136,2.286400556564331,50017075200,50320733660.06543,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.872038781812557e+20,3.86967245852e+20,680205312,2.2727065086364746,94686412800,94816285373.75099,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.1026581058271904e+20,4.10614553282e+20,1208881136,2.288163185119629,56308531200,56610825367.64254,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.3470131581250175e+20,4.34455763585e+20,680205312,2.2911601066589355,106325606400,106452114756.2478,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.6059220411451127e+20,4.6080077646e+20,1208881136,2.271093845367432,63229132800,63529926245.78435,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.880251583654434e+20,4.87719911853e+20,680205312,2.2555785179138184,119380377600,119503112577.1332,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.170920242896755e+20,5.17830575527e+20,1208881136,2.253971815109253,71093452800,71392540880.18681,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.4789011795939564e+20,5.47486071042e+20,1208881136,2.2546231746673584,75182899200,75481100490.09814,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.8052255160949074e+20,5.80771737141e+20,680205312,2.234234571456909,142186905600,142303048529.41226,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.150985788580505e+20,6.15921829923e+20,1208881136,2.251874685287476,84620083200,84916238051.46382,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.517339604882421e+20,6.52476226779e+20,1528823808,2.2455391883850098,70778880000,71130523496.20395,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.905513520162317e+20,6.90008045134e+20,1528823808,2.2376255989074707,74868326400,75222102281.43352,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.316807143427207e+20,7.30907789044e+20,1784851968,2.238699197769165,67947724800,68251018585.68624,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.752597488629464e+20,7.74694891614e+20,1784851968,2.215833902359009,72037171200,72339789284.41869,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.214343584919421e+20,8.21850232842e+20,1784851968,2.21462345123291,76441190400,76743080806.01562,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.703591361485183e+20,8.70385419679e+20,886308864,2.232260227203369,136681881600,163672329709.6199,run-gpt_880M_lr3.5_1024l_all0.94ep_1e21flops-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.221978823334341e+20,9.22897392618e+20,1784851968,2.2138404846191406,85878374400,86178705495.31198,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.771241535346501e+20,9.76350160029e+20,1208881136,2.207357406616211,134322585600,134607962541.24028,run-gpt_1b_1024_lr3.0_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.0353218432956616e+21,1.035661151059e+21,1208881136,2.19866943359375,142501478400,142785081761.06296,run-gpt_1b_1024_lr3.0_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.0969857978923819e+21,1.097253334052e+21,1208881136,2.208721160888672,150994944000,151276705566.30585,run-gpt_1b_1024_lr3.0_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.2315506032928261e+21,1.231843659851e+21,1208881136,2.2044060230255127,169554739200,169832476103.61694,run-gpt_1b_1024_lr3.0_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.3049019780144017e+21,1.305134837092e+21,2834283904,2.1817495822906494,76441190400,76746889237.76447,run-gpt_3b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.3826221737646592e+21,1.382402329389e+21,1208881136,2.195592403411865,190316544000,190589778738.59387,run-gpt_1b_1024_lr3.0_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.464971398307288e+21,1.465602235094e+21,2834283904,2.1811413764953613,85878374400,86182982176.76831,run-gpt_3b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.3272024789604122e+21,2.326777271041e+21,2834283904,2.1292169094085693,136524595200,136823347616.26147,run-gpt_3b_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.465811075822604e+21,2.465849015976e+21,2834283904,2.1523752212524414,144703488000,145001294830.06088,run-gpt_3b_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.107866187782014e+21,3.107718607986e+21,2834283904,2.1072781085968018,182452224000,182745666586.1939,run-gpt_3b_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
