C_target,C_matched,N,L,D_row,D_c6n,run
5.0335878918e+19,5.0363100755e+19,472435184,2.4086694717407227,17616076800,17767199417.207954,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
5.9349454213e+19,5.9276923897e+19,472435184,2.3871841430664062,20761804800,20911836482.03193,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.3873374955e+19,6.4173672612e+19,680205312,2.402285575866699,15571353600,15724093760.09107,run-gpt_500M_1024l_1e20flops_all0.12ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.5063636709e+19,7.5153797481e+19,231211008,2.383130550384521,53949235200,54174033588.833275,run-tensorboard_gpt_230M_1024l_1e20flops_all0.36ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.5503363943e+19,7.5396029029e+19,550502400,2.3705921173095703,22649241600,22826430617.13567,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.5865080666e+19,7.5767496711e+19,472435184,2.3688719272613525,26581401600,26729415052.414894,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
7.9841718693e+19,8.0075782555e+19,550502400,2.37491226196289,24064819200,24243243552.011154,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.1903546034e+19,9.1812378367e+19,472435184,2.360200881958008,32243712000,32389761769.23916,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.289690537e+19,9.3051825288e+19,680205312,2.362596035003662,22649241600,22799935952.279068,run-gpt_500M_1024l_1e20flops_all0.12ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.433529874e+19,9.4379187534e+19,231211008,2.362377405166626,67790438400,68032507297.40341,run-tensorboard_gpt_230M_1024l_1e20flops_all0.36ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.5674960974e+19,9.5618772192e+19,680205312,2.361199855804444,23278387200,23428899702.565098,run-gpt_500M_1024l_1e20flops_all0.12ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.6269289939e+19,9.6345420608e+19,231211008,2.356395483016968,69206016000,69449851199.70297,run-tensorboard_gpt_230M_1024l_1e20flops_all0.36ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.6937931767e+19,9.7160672253e+19,472435184,2.3583168983459477,34131148800,34276544008.415768,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.8311653682e+19,9.8274824044e+19,550502400,2.3567466735839844,29569843200,29753071631.779747,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.9226111466e+19,9.9314769272e+19,550502400,2.3566231727600098,29884416000,30067918950.64097,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.934677068e+19,9.9314769272e+19,550502400,2.3566231727600098,29884416000,30067918950.64097,run-gpt_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.00670848968e+20,1.00026466393e+20,472435184,2.354346990585327,35232153600,35287544824.7027,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.00992879872e+20,1.00026466393e+20,472435184,2.354346990585327,35232153600,35287544824.7027,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.13796936086e+20,1.00026466393e+20,472435184,2.354346990585327,35232153600,35287544824.7027,run-gpt_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.30673069371e+20,1.30658863465e+20,302426080,2.3518929481506348,71879884800,72005950161.9922,run-gpt_300M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.37718567551e+20,1.37718567551e+20,472435184,2.339893102645874,48444211200,48584642654.035126,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.51488408039e+20,1.41680761938e+20,472435184,2.340637683868408,49859788800,49982433829.483795,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.51728791508e+20,1.51769684199e+20,302426080,2.3361215591430664,83519078400,83640099314.5168,run-gpt_300M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.7887141352e+20,1.78870579213e+20,550502400,2.3328235149383545,53949235200,54153738843.22152,run-gpt_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.98296648372e+20,1.98109565931e+20,550502400,2.3151721954345703,59768832000,59978414242.154076,run-gpt_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.01949289028e+20,2.02147068728e+20,680205312,2.309295177459717,49387929600,49530895344.33588,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.01983936208e+20,2.02147068728e+20,680205312,2.309295177459717,49387929600,49530895344.33588,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.51398923538e+20,2.5156079664e+20,680205312,2.291773796081543,61498982400,61638447539.79222,run-gpt_500M_1024l_3e20flops_all0.37ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.62834348187e+20,2.62957782704e+20,472435184,2.2934529781341557,92641689600,92766793417.59892,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.69590886405e+20,2.69529424971e+20,680205312,2.291690826416016,65903001600,66041193792.52951,run-gpt_500M_1024l_3e20flops_all0.37ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.72827331394e+20,2.72985622345e+20,550502400,2.30098032951355,82418073600,82647421199.55638,run-gpt_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.74270980283e+20,2.74100061633e+20,472435184,2.2897210121154785,96573849600,96697589749.15807,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.79448355518e+20,2.79448355518e+20,472435184,2.29567813873291,98461286400,98584371987.98189,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.80586611409e+20,2.8078542899e+20,472435184,2.2916817665100098,98933145600,99056067547.95242,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.92918170086e+20,2.83361523878e+20,472435184,2.300533533096313,99876864000,99964867659.67314,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.9455715729e+20,2.94304499519e+20,550502400,2.286327123641968,88866816000,89101791236.21138,run-gpt_550M_1024l_3e20flops_all0.45ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.95864417361e+20,2.95840630742e+20,680205312,2.2936720848083496,72351744000,72488072234.18646,run-gpt_500M_1024l_3e20flops_all0.37ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.96756350506e+20,2.96756350506e+20,393216000,2.29236102104187,125514547200,125781737648.01025,run-gpt_393M_1024l_3e20flops_all0.64ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.42178794401e+20,2.99883572117e+20,680205312,2.293102979660034,73452748800,73478690141.18098,run-gpt_500M_1024l_3e20flops_all0.37ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
4.02368927279e+20,4.02368927279e+20,680205312,2.270293712615967,98461286400,98590067876.20226,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
6.06441206186e+20,6.06797062072e+20,1208881136,2.241444826126098,83361792000,83658219709.92082,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
