Wall time,Step,Value
1707619002.752275,19456,34.45941162109375
1707619038.9068196,51200,31.347644805908203
1707619132.8722258,133632,2.7115581035614014
1707619168.7859263,164352,2.707639217376709
1707619566.6708474,513024,2.6238865852355957
1707619704.8507917,634880,2.6263439655303955
1707619709.4963677,638976,2.62890625
1707619742.456538,668160,2.6099724769592285
1707620301.0106938,1160192,2.598874092102051
1707620353.4816194,1206784,2.5909616947174072
1707620457.3071287,1298432,2.583693027496338
1707620459.6231408,1300480,2.579677104949951
1707620483.231342,1321472,2.599829912185669
1707620521.8783686,1355776,2.582948684692383
1707620676.8813066,1492480,2.590144634246826
1707620915.479086,1701376,2.5746426582336426
1707620923.0095756,1708032,2.5731589794158936
1707621383.961403,2114048,2.555608034133911
1707621648.1723087,2347008,2.524203062057495
1707621859.6449058,2533888,2.514791488647461
1707621922.2988944,2587648,2.5003304481506348
1707621991.6581438,2648576,2.5129618644714355
1707622017.1513233,2671104,2.499610424041748
1707622561.1813922,3149824,2.4896397590637207
1707622777.226988,3340800,2.4846668243408203
1707623158.7888486,3676160,2.4551401138305664
1707623428.20892,3913728,2.4660372734069824
1707623446.7253907,3930112,2.462615489959717
1707623790.950867,4232192,2.47289776802063
1707623900.4695184,4328448,2.4438490867614746
1707624307.2079048,4685824,2.4460537433624268
1707624992.0870342,5289984,2.419670343399048
1707625183.631115,5459456,2.4337897300720215
1707625323.9498754,5583360,2.4158449172973633
1707625449.2183216,5692416,2.406513214111328
1707626096.3688946,6263296,2.399087429046631
1707626218.1227434,6370816,2.418766498565674
1707626524.3282557,6641664,2.3980605602264404
1707627232.2033722,7263744,2.3830180168151855
1707627258.1575089,7286784,2.3826966285705566
1707627365.9876866,7382016,2.3857228755950928
1707627453.2467744,7459328,2.3785698413848877
1707627780.0633774,7746048,2.3692002296447754
1707627949.1953936,7895552,2.376363754272461
1707628035.5768816,7971840,2.3816983699798584
1707628062.1320257,7994880,2.359999895095825
1707628191.4143603,8109056,2.3987576961517334
1707628196.583694,8113664,2.380368709564209
1707628230.0224144,8142848,2.3808846473693848
1707628334.0396302,8233472,2.3695902824401855
1707628746.4290955,8598528,2.349153995513916
1707628854.1464663,8693760,2.3719675540924072
1707628976.7967246,8800256,2.354630947113037
1707629013.8299544,8833024,2.383176326751709
1707629106.3215454,8914432,2.364841938018799
1707629201.6804874,8998912,2.3433516025543213
1707629396.5311582,9170944,2.378887176513672
1707630533.8713677,10170368,2.3374061584472656
1707631393.7496076,10926080,2.357015609741211
1707631428.385726,10956800,2.3471920490264893
1707631453.2106748,10978816,2.330399513244629
1707631469.4099045,10993152,2.3438563346862793
1707631710.6093204,11206144,2.3350961208343506
1707631841.3974736,11319808,2.3527159690856934
1707632153.7076752,11595776,2.3597936630249023
1707632195.185957,11632640,2.343395233154297
1707632305.3004882,11729920,2.335581064224243
1707632421.3988788,11830784,2.3354687690734863
1707632594.4647563,11983872,2.3328583240509033
1707632604.8128102,11993088,2.326986789703369
1707632737.4358864,12110848,2.327955484390259
1707632763.9860263,12134400,2.3422515392303467
1707633099.3121567,12429312,2.3267898559570312
1707633447.4232671,12737024,2.3168468475341797
1707633761.2693202,13012480,2.3284103870391846
1707633799.523425,13046272,2.3289952278137207
1707633945.5469184,13175296,2.346461057662964
1707634079.4781985,13293568,2.335146427154541
1707634174.0201058,13374976,2.3223717212677
1707634243.97662,13436928,2.340686798095703
1707634260.1331813,13451264,2.3346290588378906
1707634372.463497,13550080,2.3298096656799316
1707634416.979083,13589504,2.3347949981689453
1707634480.5880847,13645824,2.3141918182373047
1707634960.8086197,14067712,2.311267852783203
1707635398.5747921,14452224,2.3204994201660156
1707635466.3934476,14512128,2.3176321983337402
1707635593.5147223,14624256,2.335767984390259
1707636412.419439,15345664,2.294002056121826
1707636447.1626697,15374336,2.30657696723938
1707636663.0708764,15564800,2.2981503009796143
1707637039.7359827,15895552,2.319291114807129
1707637100.7169845,15949312,2.3186919689178467
1707637192.2032382,16029696,2.310420036315918
1707637319.5763636,16141824,2.3059513568878174
1707637352.0320473,16170496,2.300191640853882
1707637529.2945724,16326656,2.3171112537384033
1707637629.7804775,16413696,2.288349151611328
1707637710.5611286,16484352,2.301720142364502
1707637784.14342,16549376,2.3050079345703125
1707638057.9568856,16790016,2.2954347133636475
1707638199.0867524,16912384,2.3054068088531494
1707638359.3484206,17053184,2.294616222381592
1707638508.3426955,17184768,2.2920641899108887
1707638798.460264,17438208,2.3102073669433594
1707639523.5368037,18074112,2.313246726989746
1707639524.7266915,18075136,2.29121470451355
1707639609.8844676,18149888,2.292905330657959
1707639885.7043848,18393088,2.290865898132324
1707640060.8947518,18545664,2.317678928375244
1707640245.9664638,18708480,2.2879977226257324
1707640443.78432,18882560,2.2841787338256836
1707640545.2909818,18970112,2.27888560295105
1707640619.594837,19035648,2.316560745239258
1707640783.2349112,19179520,2.2971224784851074
1707640921.7585397,19301376,2.3004021644592285
1707641406.590823,19726336,2.3126957416534424
1707641505.6937423,19813888,2.303734302520752
1707642618.7569861,20791296,2.2929115295410156
1707642994.1640785,21120512,2.261878728866577
1707643132.178153,21241344,2.282588005065918
1707643161.7051506,21267456,2.285703420639038
1707643470.9787896,21537792,2.2896974086761475
1707643736.6718428,21771776,2.282245635986328
1707644566.0517464,22499840,2.2880678176879883
1707644636.4471998,22560256,2.286393880844116
1707645321.7962763,23160832,2.2929019927978516
1707645451.469126,23275008,2.2781388759613037
1707645497.7266366,23315968,2.2578837871551514
1707645537.0388436,23350272,2.259835720062256
1707645654.4671066,23454208,2.273548126220703
1707646048.563355,23799808,2.2725281715393066
1707646289.4756167,24011776,2.279233455657959
1707646372.8499122,24083968,2.279280662536621
1707646907.992474,24555520,2.2772064208984375
1707647433.2089698,25016320,2.271770477294922
1707647534.421996,25103360,2.2730987071990967
1707647699.7106721,25246208,2.2705955505371094
1707647708.5699527,25253888,2.2799181938171387
1707647711.5462663,25256448,2.276467800140381
1707647828.8694293,25357824,2.251248836517334
1707648104.9389794,25596416,2.2800002098083496
1707648360.7997682,25815552,2.27815580368042
1707648619.3306296,26039296,2.2700798511505127
1707648928.7443068,26305024,2.2698888778686523
1707648947.058674,26320896,2.281865119934082
1707649352.4214225,26668032,2.271862506866455
1707649398.3065872,26707456,2.258495807647705
1707649572.2146711,26856960,2.2567567825317383
1707649951.0398839,27181568,2.263141632080078
1707650039.181414,27257344,2.256382465362549
1707650318.011763,27496960,2.273380756378174
1707650363.5642745,27536384,2.2660574913024902
1707650857.3441122,27960320,2.279541254043579
1707651213.0185,28264448,2.265650510787964
1707651371.3049204,28400128,2.258683919906616
1707651505.2709827,28514304,2.235978364944458
1707651642.789212,28632576,2.2522826194763184
1707651775.8284092,28744704,2.240140199661255
1707651776.4235961,28745216,2.270937919616699
1707651925.0459197,28873728,2.2540059089660645
1707652206.1387398,29115392,2.2550675868988037
1707652476.2700243,29346304,2.2516613006591797
1707652498.1515226,29365248,2.2359960079193115
1707652568.248961,29425664,2.256589412689209
1707653092.5492754,29875712,2.255425453186035
1707653115.5041287,29895680,2.255067825317383
1707653141.3700511,29918208,2.248321056365967
1707653381.2514474,30125056,2.239875316619873
1707653746.3345494,30435840,2.245521306991577
1707654001.9516377,30654976,2.258150815963745
1707654190.7987037,30815744,2.265042781829834
1707654291.282099,30901760,2.277127265930176
1707654347.0479746,30949888,2.2722020149230957
1707654872.1851673,31398912,2.260472059249878
1707654903.2841938,31425536,2.2644639015197754
1707655088.6833308,31584256,2.2587475776672363
1707655353.1792932,31809024,2.244964122772217
1707655539.9716759,31967232,2.244598388671875
1707655554.862129,31980032,2.271599769592285
1707655578.2201755,32000000,2.2729287147521973
1707655582.9910228,32004096,2.273958206176758
1707655782.7531013,32175616,2.2591636180877686
1707656192.2518997,32526848,2.251758098602295
1707656197.0249918,32530944,2.247709274291992
1707656401.8222651,32707072,2.261760950088501
1707656517.7571266,32804864,2.257601737976074
1707656928.1292408,33155584,2.244326114654541
1707657085.3787415,33289216,2.2508201599121094
1707657196.0097764,33384448,2.2603774070739746
1707657234.68351,33417728,2.268942356109619
1707657454.140345,33605632,2.2776834964752197
1707657687.0363882,33803776,2.254140853881836
1707657753.0218854,33860608,2.2677130699157715
1707658031.9218657,34099712,2.2480759620666504
1707658431.7100358,34442240,2.2569284439086914
1707658783.867439,34744832,2.2466790676116943
1707658939.4425251,34876928,2.252903461456299
1707659430.9548934,35299328,2.265383720397949
1707659467.8949938,35329024,2.2303903102874756
1707659648.5086248,35484672,2.260160207748413
1707659733.2572415,35557888,2.2461156845092773
1707659812.1711013,35624448,2.239645481109619
1707660039.8621893,35820544,2.2350339889526367
1707660076.3119063,35850240,2.2746024131774902
1707660468.182761,36188160,2.2310099601745605
1707660576.9740767,36281344,2.254981756210327
1707660581.7748742,36285440,2.242528200149536
1707661097.774798,36721152,2.2445201873779297
1707661135.7648454,36753408,2.240063190460205
1707661469.5843873,37038080,2.2456700801849365
1707661882.6892273,37391360,2.2482354640960693
1707662080.0699954,37560320,2.250563859939575
1707662538.879807,37951488,2.248410224914551
1707662608.2244358,38011392,2.245051860809326
1707662609.9766698,38012928,2.2494006156921387
1707662668.631909,38063616,2.2492623329162598
1707662686.424384,38078976,2.242311716079712
1707662827.185841,38200320,2.243162155151367
1707663416.314441,38705152,2.2483434677124023
1707663457.1951368,38739968,2.228986978530884
1707663804.2551427,39036928,2.2332797050476074
1707664029.6622224,39231488,2.2481436729431152
1707664382.3939943,39533568,2.228933334350586
1707664578.5811784,39702528,2.2308621406555176
1707664807.4705367,39899648,2.2334370613098145
1707664910.947084,39986688,2.2544655799865723
1707665383.5677395,40391168,2.2454428672790527
1707665598.6903474,40573952,2.2531561851501465
1707665880.1248035,40816640,2.24360728263855
1707666003.566957,40922624,2.2254371643066406
1707666047.1387887,40960000,2.2257509231567383
1707666176.063974,41069056,2.2321362495422363
1707666275.3227925,41155072,2.2583327293395996
1707666341.8012905,41211904,2.236898422241211
1707666430.085987,41288192,2.241393566131592
1707666460.3186696,41314304,2.2606568336486816
1707667468.9206789,42180096,2.227454662322998
1707667569.807174,42266624,2.2257609367370605
1707667813.6738343,42477056,2.2461328506469727
1707668165.433916,42778624,2.239520788192749
1707668214.4553246,42821120,2.2691903114318848
1707668348.3611486,42936320,2.2333219051361084
1707669317.492735,43769344,2.212752342224121
1707669387.7131617,43829760,2.2245335578918457
1707669404.8889709,43844608,2.2239537239074707
1707669458.1336825,43890688,2.2464070320129395
1707669657.7803495,44061696,2.2303380966186523
1707669780.7864873,44167680,2.21856951713562
1707670348.2234378,44657152,2.231466293334961
1707670653.0515249,44919808,2.239131450653076
1707670844.5614064,45083648,2.236708402633667
1707670903.5445995,45134848,2.2448415756225586
1707671151.2227626,45347840,2.215435028076172
1707671207.9523976,45396992,2.23989200592041
1707671437.3829806,45593600,2.235301971435547
1707671492.1395497,45640704,2.247868299484253
1707671927.7126517,46017536,2.222717523574829
1707671984.5500379,46066688,2.238539457321167
1707672031.4000425,46105088,2.2229857444763184
1707672123.6557593,46184960,2.2475905418395996
1707672224.5102906,46272000,2.221116542816162
1707672362.2235386,46390272,2.200493812561035
1707672690.3596482,46672384,2.2314062118530273
1707672734.0400248,46709760,2.2314114570617676
1707672936.7506301,46884864,2.2496888637542725
1707672972.7798584,46916096,2.2407946586608887
1707673258.7269893,47161344,2.2312848567962646
1707673480.2846942,47352832,2.2540550231933594
1707673699.753147,47542272,2.2395567893981934
1707674336.248209,48090624,2.2229514122009277
1707675619.401874,49193984,2.239774465560913
1707675987.127002,49511424,2.2196364402770996
1707676398.8513145,49864704,2.2393956184387207
1707677316.54463,50658304,2.2297301292419434
1707677476.614153,50795520,2.2455341815948486
1707677817.5594652,51090944,2.2100281715393066
1707677895.7679698,51158016,2.2295141220092773
1707677906.3644795,51167232,2.244347095489502
1707678096.3863137,51330560,2.2408394813537598
1707678297.0184903,51504640,2.2316606044769287
1707678457.7175982,51643904,2.2237231731414795
1707678599.5712216,51765248,2.212125301361084
1707678825.34689,51961344,2.213503360748291
1707679232.5288465,52312576,2.2144298553466797
1707679424.6044903,52478976,2.2414708137512207
1707679457.4802551,52507648,2.2076826095581055
1707679502.6398406,52546560,2.212264060974121
1707679595.5729406,52627456,2.212446689605713
1707679796.5416167,52798976,2.2319602966308594
1707679822.670357,52821504,2.2208092212677
1707680137.7849011,53093888,2.222235918045044
1707680363.1104884,53287936,2.232146739959717
1707680446.2146788,53359616,2.23718523979187
1707680601.8896575,53494784,2.227095603942871
1707680804.015321,53670400,2.2042219638824463
1707680824.5116355,53688320,2.2351603507995605
1707681031.041702,53865984,2.2249717712402344
1707681214.9796424,54025728,2.182036876678467
1707681674.5238762,54422016,2.2248034477233887
1707682386.3133166,55037952,2.2056562900543213
1707682521.1652617,55154688,2.2051947116851807
1707683254.1953945,55788544,2.2240710258483887
1707683471.4699183,55975424,2.2047948837280273
1707683866.3027701,56317952,2.223686695098877
1707684030.5826569,56458752,2.2294461727142334
1707684331.3754368,56719360,2.215348482131958
1707684362.0023396,56745984,2.234083652496338
1707684399.0549855,56778240,2.2201180458068848
1707684967.4884903,57269760,2.2302985191345215
1707685422.4986246,57662464,2.2168898582458496
1707685805.4894316,57992704,2.2237014770507812
1707685930.3449383,58100736,2.2452800273895264
1707686005.650813,58166272,2.240487813949585
1707686757.0078087,58815488,2.216845750808716
1707686791.7276957,58845184,2.224776268005371
1707686960.0737882,58989056,2.2188642024993896
1707687024.1630037,59044864,2.2083935737609863
1707687144.9930859,59149312,2.1901931762695312
1707687478.4424405,59436544,2.2306618690490723
1707687935.5336566,59832320,2.1892194747924805
