Wall time,Step,Value
1709129347.5412517,244318208,2.6541547775268555
1709130040.332745,594018304,2.602633237838745
1709130878.703298,1017643008,2.5915367603302
1709130899.615814,1028128768,2.57975172996521
1709131662.0365586,1412431872,2.5565459728240967
1709133154.2908177,2161115136,2.5439233779907227
1709134375.2383242,2776629248,2.5002667903900146
1709134540.1461332,2859991040,2.492274284362793
1709134931.8562367,3058171904,2.482727289199829
1709134966.9019754,3075997696,2.479769706726074
1709135101.970442,3144679424,2.472485065460205
1709135163.2897003,3174039552,2.4736151695251465
1709135396.250061,3292528640,2.465339422225952
1709135453.9518929,3321364480,2.4635112285614014
1709135863.6655006,3528982528,2.4672651290893555
1709135987.2965477,3591897088,2.459052801132202
1709136135.95382,3665821696,2.4594850540161133
1709136627.6092227,3913809920,2.4344491958618164
1709136814.0941582,4008181760,2.453803300857544
1709137486.8056061,4347396096,2.4460651874542236
1709137759.8246114,4485283840,2.450627326965332
1709137904.994612,4558684160,2.4309816360473633
1709138385.3226423,4798808064,2.425313949584961
1709138489.1713417,4851236864,2.429575204849243
1709138529.3237782,4871684096,2.424987316131592
1709138965.637477,5092409344,2.4290316104888916
1709139007.907681,5113905152,2.42079496383667
1709139094.4921608,5157945344,2.428006649017334
1709139153.196368,5187829760,2.4361822605133057
1709139177.910392,5199888384,2.4221441745758057
1709139210.9179955,5216665600,2.4060497283935547
1709139241.8335943,5232394240,2.4254343509674072
1709139462.5348594,5343543296,2.424891710281372
1709139725.4542892,5476712448,2.427812099456787
1709139932.9058425,5581570048,2.4262728691101074
1709140326.3642142,5779750912,2.3929758071899414
1709140425.2896953,5829558272,2.4079782962799072
1709141149.655327,6197084160,2.4036614894866943
1709141367.559241,6306136064,2.400010347366333
1709141705.5102732,6477578240,2.4000589847564697
1709141831.3964283,6541541376,2.385666608810425
1709142276.0121708,6766460928,2.391047954559326
1709142691.135461,6975651840,2.3853654861450195
1709142777.698023,7019692032,2.384176731109619
1709142917.1182563,7089946624,2.3899502754211426
1709143206.838848,7236747264,2.372307300567627
1709143381.0056157,7325351936,2.384222984313965
1709144080.9706116,7678722048,2.3808064460754395
1709144294.7117622,7786725376,2.365126848220825
1709144835.9201763,8059355136,2.3636574745178223
1709145738.5732713,8515485696,2.3491857051849365
1709146384.800209,8843165696,2.374086380004883
1709146402.3550491,8852078592,2.342719078063965
1709147687.2710268,9501147136,2.341020107269287
