Wall time,Step,Value
1702946612.553956,256901120,2.9007089138031006
1702946926.1530087,488636416,2.8569040298461914
1702947054.048917,584056832,2.849076986312866
1702947201.0265276,691011584,2.843435764312744
1702947408.0342555,844103680,2.8355348110198975
1702947747.0650544,1076887552,2.8243799209594727
1702947898.4210083,1188036608,2.824084520339966
1702948362.2476385,1529872384,2.80808424949646
1702948413.3149817,1567621120,2.8076462745666504
1702948437.036445,1584398336,2.806192636489868
1702949049.4472172,2035286016,2.775301694869995
1702949077.723101,2056257536,2.790949821472168
1702949874.1494904,2625634304,2.7363858222961426
1702950146.1203187,2824863744,2.717250108718872
1702950181.5521734,2850029568,2.723262071609497
1702950727.0671601,3233808384,2.701995849609375
1702950951.2624016,3399483392,2.6902756690979004
1702950987.2197237,3424649216,2.6810216903686523
1702951416.8933105,3740270592,2.6664044857025146
1702952240.033605,4322230272,2.641387701034546
1702952326.5950694,4385144832,2.6372230052948
1702952881.9553978,4786749440,2.614293098449707
1702953708.2558272,5338300416,2.588897943496704
1702953849.4986994,5440012288,2.5957303047180176
1702953958.4079597,5518655488,2.5942821502685547
1702954005.7176318,5553258496,2.5922231674194336
1702954101.7645524,5623513088,2.5845274925231934
1702954237.0559897,5719982080,2.579707145690918
1702954544.049314,5943328768,2.582167148590088
1702954794.214343,6116343808,2.5652713775634766
1702954843.8357759,6151995392,2.5598437786102295
1702955011.3253343,6272581632,2.548253297805786
1702955034.6760056,6289358848,2.5483314990997314
1702955142.4715097,6348079104,2.5553951263427734
1702955470.9546237,6585057280,2.5514252185821533
1702955551.8396385,6642728960,2.550109386444092
1702955900.2056243,6889144320,2.533013343811035
1702956137.4865825,7057965056,2.5403199195861816
1702956314.973118,7183794176,2.5309202671051025
1702956523.1417353,7331643392,2.527435541152954
1702956940.369229,7606370304,2.5167999267578125
1702957204.7019634,7798259712,2.519089460372925
1702957245.3701153,7827619840,2.523639678955078
1702957511.7214625,8016363520,2.500866174697876
1702957636.4314542,8106541056,2.505420207977295
1702958011.5675824,8374976512,2.4968411922454834
1702958236.8415706,8517582848,2.5076167583465576
1702958478.42839,8694792192,2.488313674926758
1702958848.8641922,8964276224,2.476491689682007
1702958857.4198892,8970567680,2.491100549697876
1702958949.0907822,9037676544,2.4952661991119385
1702959009.3122222,9080668160,2.5082149505615234
1702959059.4417653,9117368320,2.486570119857788
1702959103.57763,9148825600,2.489685297012329
1702959144.8145983,9178185728,2.4767801761627197
1702959178.6618917,9203351552,2.4891674518585205
1702959742.196,9597616128,2.4823310375213623
1702959885.2066076,9702473728,2.4918527603149414
1702959940.880434,9743368192,2.4716827869415283
