Wall time,Step,Value
1704908556.2414742,94371840,10.522442817687988
1704908675.9178324,173015040,2.6977035999298096
1704909072.6468203,436207616,2.6343905925750732
1704909177.9958527,505413632,2.6253421306610107
1704909224.8972793,535822336,2.628368377685547
1704909630.461356,802160640,2.6192593574523926
1704910144.4626381,1124073472,2.599743366241455
1704910377.9923494,1278214144,2.5931553840637207
1704910931.853881,1642070016,2.586764097213745
1704911382.4835136,1937768448,2.570342540740967
1704911531.0680454,2035286016,2.5644538402557373
1704912368.0201802,2574254080,2.5271995067596436
1704912468.561053,2640314368,2.5357437133789062
1704912670.2681777,2772434944,2.51755952835083
1704912735.9275513,2815426560,2.5250604152679443
1704914062.2210865,3671064576,2.463508129119873
1704914245.8705251,3792699392,2.456606149673462
1704914459.4483817,3944742912,2.44624924659729
1704914713.8259952,4125097984,2.456855058670044
1704915168.0400875,4433379328,2.4499261379241943
1704915788.7826781,4875878400,2.4087038040161133
1704915851.7911758,4920967168,2.412470817565918
1704915873.727173,4936695808,2.4186525344848633
1704916062.2050498,5070913536,2.408068895339966
1704916075.377853,5080350720,2.4168500900268555
1704916172.2804992,5149556736,2.4058525562286377
1704916200.0717273,5169479680,2.396617889404297
1704916547.29959,5402263552,2.389317750930786
1704916553.1721845,5406457856,2.3983683586120605
1704916619.2245948,5453643776,2.385651111602783
1704916655.553784,5479858176,2.395015001296997
1704916792.7233026,5578424320,2.3953359127044678
1704916916.5668135,5666504704,2.384509563446045
1704917435.1436281,6038749184,2.380587339401245
1704917723.7824092,6246367232,2.3694140911102295
1704917783.4599664,6289358848,2.3616039752960205
1704917824.8438413,6301941760,2.3675923347473145
1704918018.6964881,6441402368,2.377793312072754
1704918165.7061648,6547308544,2.3599095344543457
1704918334.0291262,6667894784,2.3426520824432373
1704918709.2110355,6937378816,2.3510050773620605
1704918862.1000583,7047479296,2.3401920795440674
1704919168.519373,7267680256,2.3347060680389404
1704919257.291644,7331643392,2.3333756923675537
1704919372.7838697,7397703680,2.332688331604004
1704919464.3041394,7463763968,2.337843179702759
1704919787.299571,7695499264,2.3279595375061035
1704919829.4348066,7725907968,2.33213472366333
1704919929.659225,7798259712,2.313723564147949
1704920032.8225956,7871660032,2.323023557662964
1704920086.5109148,7910457344,2.3215413093566895
1704920224.7413087,8010072064,2.317816734313965
1704920354.0541818,8103395328,2.3067538738250732
1704920649.416842,8315207680,2.3148140907287598
1704920732.1795244,8374976512,2.3105568885803223
1704921353.854258,8805941248,2.2901604175567627
1704921832.4697838,9148825600,2.2941370010375977
1704921911.1168685,9205448704,2.2808632850646973
1704922037.880577,9296674816,2.280991554260254
