Wall time,Step,Value
1703227113.5904794,256901120,2.879124879837036
1703227551.8505955,488636416,2.8322670459747314
1703227714.333787,584056832,2.8259222507476807
1703227890.3912227,691011584,2.821378231048584
1703228129.3404217,844103680,2.81479549407959
1703228502.5323129,1076887552,2.7945339679718018
1703228671.766784,1188036608,2.7960758209228516
1703229216.7430692,1529872384,2.785126209259033
1703229275.3136647,1567621120,2.780285120010376
1703229304.2883728,1584398336,2.7850656509399414
1703229993.3026178,2035286016,2.7703933715820312
1703230025.1526873,2056257536,2.7667336463928223
1703230925.130105,2625634304,2.7322659492492676
1703231231.5948498,2824863744,2.712761163711548
1703231272.8427935,2850029568,2.718254327774048
1703231879.0861292,3233808384,2.706531524658203
1703232133.231414,3399483392,2.679184675216675
1703232171.700883,3424649216,2.6847729682922363
1703232658.4903183,3740270592,2.6699187755584717
1703233567.4143066,4322230272,2.6317968368530273
1703233663.4610262,4385144832,2.6307857036590576
1703234279.1642623,4786749440,2.624307632446289
1703235134.681417,5338300416,2.574986457824707
1703235290.9414651,5440012288,2.5669548511505127
1703235410.9357474,5518655488,2.574143886566162
1703235463.691135,5553258496,2.562732696533203
1703235570.628708,5623513088,2.5683979988098145
1703235718.7896726,5719982080,2.561504602432251
1703236059.0434537,5943328768,2.5531811714172363
1703236323.697965,6116343808,2.5423672199249268
1703236377.9768288,6151995392,2.536607503890991
1703236561.3378248,6272581632,2.550795078277588
1703236586.9264967,6289358848,2.5434365272521973
1703236692.759011,6348079104,2.543591022491455
1703237053.5176938,6585057280,2.5300352573394775
1703237142.6960812,6642728960,2.531996488571167
1703237517.5786037,6889144320,2.5185868740081787
1703237775.9694297,7057965056,2.506326913833618
1703237967.6835046,7183794176,2.50341796875
1703238194.0608969,7331643392,2.5125327110290527
1703238625.3947287,7606370304,2.511765956878662
1703238917.1257415,7798259712,2.5088136196136475
1703238961.8267665,7827619840,2.4951281547546387
1703239250.2991686,8016363520,2.4933221340179443
1703239387.2317324,8106541056,2.476832151412964
1703239796.828664,8374976512,2.4859328269958496
1703240028.6545541,8517582848,2.4851226806640625
1703240298.2373545,8694792192,2.468635082244873
1703240709.4741657,8964276224,2.4690260887145996
1703240719.089895,8970567680,2.475736141204834
1703240820.7719414,9037676544,2.4675111770629883
1703240885.9987943,9080668160,2.4827892780303955
1703240941.7800002,9117368320,2.4785728454589844
1703240990.6891975,9148825600,2.479326009750366
1703241035.0721357,9178185728,2.4748549461364746
1703241073.1275382,9203351552,2.473886728286743
1703241683.3653338,9597616128,2.4818642139434814
1703241842.2225494,9702473728,2.442330837249756
1703241904.0654888,9743368192,2.4761838912963867
1703241962.4563656,9781116928,2.457272529602051
1703242013.0748093,9814671360,2.4465343952178955
1703242574.0095167,10184818688,2.4717061519622803
1703242638.9475708,10227810304,2.4457340240478516
1703242772.4696198,10315890688,2.460533380508423
1703242863.276574,10375659520,2.4619140625
1703242901.2202392,10399776768,2.4532570838928223
1703242951.8568833,10433331200,2.456435203552246
1703242999.6034422,10464788480,2.4529078006744385
1703243147.8507907,10552868864,2.4630959033966064
1703243240.2579775,10613686272,2.4327383041381836
1703243351.5156271,10687086592,2.4487082958221436
1703243758.4059622,10953424896,2.455073833465576
1703243879.4041173,11029970944,2.4530999660491943
1703244087.6128044,11163140096,2.4382598400115967
1703244189.7257438,11228151808,2.453362464904785
1703244719.8509798,11559501824,2.427039623260498
1703244875.619925,11659116544,2.4490842819213867
1703245992.1294923,12394168320,2.4365394115448
1703246068.037989,12444499968,2.429342746734619
