Wall time,Step,Value
1702573385.9427013,256901120,2.8827571868896484
1702573890.6210682,488636416,2.8451650142669678
1702574097.399903,584056832,2.8365836143493652
1702574331.7538226,691011584,2.8302977085113525
1702574663.4470563,844103680,2.8226540088653564
1702575173.653882,1076887552,2.810441255569458
1702575414.284257,1188036608,2.803964614868164
1702576157.8663216,1529872384,2.793480396270752
1702576239.7911236,1567621120,2.789682388305664
1702576278.747971,1584398336,2.7929506301879883
1702577258.6930814,2035286016,2.7785699367523193
1702577304.1377165,2056257536,2.782695770263672
1702578548.117296,2625634304,2.7706775665283203
1702578980.3677378,2824863744,2.7636401653289795
1702579037.534598,2850029568,2.7685019969940186
1702579876.4559698,3233808384,2.7579140663146973
1702580235.707311,3399483392,2.748228073120117
1702580290.4129565,3424649216,2.758765459060669
1702580977.7602186,3740270592,2.7316060066223145
1702582249.953055,4322230272,2.7125065326690674
1702582386.7949798,4385144832,2.71176815032959
1702583263.984665,4786749440,2.709052085876465
1702584467.6791263,5338300416,2.67582368850708
1702584691.5815396,5440012288,2.6708881855010986
1702584862.4036164,5518655488,2.6775922775268555
1702584937.2898135,5553258496,2.665815830230713
1702585089.7265313,5623513088,2.672682046890259
1702585301.717002,5719982080,2.6627891063690186
1702585786.5201135,5943328768,2.663128614425659
1702586164.8865776,6116343808,2.6512811183929443
1702586242.230885,6151995392,2.6492819786071777
1702586504.218122,6272581632,2.6562342643737793
1702586540.658809,6289358848,2.6499738693237305
1702586674.3814924,6348079104,2.645258903503418
1702587189.0975354,6585057280,2.630833387374878
1702587316.7306192,6642728960,2.6340179443359375
1702587851.7635443,6889144320,2.626206636428833
1702588220.494204,7057965056,2.616285800933838
1702588493.934866,7183794176,2.612290859222412
1702588817.2349432,7331643392,2.6179375648498535
1702589419.9216084,7606370304,2.6133944988250732
1702589836.5188024,7798259712,2.616076946258545
1702589900.1450295,7827619840,2.6030771732330322
1702590312.442426,8016363520,2.6011979579925537
1702590508.0878108,8106541056,2.590691089630127
1702591093.2956817,8374976512,2.6020009517669678
1702591408.9509077,8517582848,2.594200611114502
1702591793.4228785,8694792192,2.5774896144866943
1702592381.1519318,8964276224,2.580535650253296
1702592394.7802458,8970567680,2.585350275039673
1702592540.3624182,9037676544,2.5813965797424316
1702592633.7237859,9080668160,2.591911554336548
1702592713.3734555,9117368320,2.5889298915863037
1702592784.2215881,9148825600,2.5931942462921143
1702592847.950197,9178185728,2.589313507080078
1702592902.5257275,9203351552,2.5868966579437256
1702593764.6153226,9597616128,2.586282253265381
1702593992.0314362,9702473728,2.5643935203552246
1702594080.8010845,9743368192,2.5836105346679688
1702594165.1896317,9781116928,2.5694241523742676
1702594238.0976603,9814671360,2.565847396850586
1702595043.687292,10184818688,2.5791525840759277
1702595136.9006853,10227810304,2.560889959335327
1702595328.4141521,10315890688,2.5725507736206055
1702595458.1914895,10375659520,2.574154853820801
1702595513.1927648,10399776768,2.5701217651367188
1702595585.9582806,10433331200,2.569350242614746
1702595654.2492304,10464788480,2.564810276031494
1702595848.998874,10552868864,2.5730137825012207
1702595980.9974644,10613686272,2.5488502979278564
1702596140.3266768,10687086592,2.5601401329040527
1702596720.948473,10953424896,2.5629518032073975
1702596889.7169561,11029970944,2.566509485244751
1702597178.958092,11163140096,2.554070472717285
1702597319.8459084,11228151808,2.5673928260803223
